iHS     iHH     Fst     DAF     XPEHH
0.19938905859483477	1e-10	1e-10	1e-10	0.00022217285047767163
0.029991668980838656	1e-10	1e-10	1e-10	0.00022217285047767163
0.038322688142182725	1e-10	1e-10	1e-10	0.00022217285047767163
0.031935573451818938	1e-10	1e-10	1e-10	0.00066651855143301487
0.037767286864759789	1e-10	1e-10	1e-10	0.00066651855143301487
0.040821993890585946	1e-10	1e-10	1e-10	0.0015552099533437014
0.041099694529297418	1e-10	1e-10	1e-10	0.0031104199066874028
0.040544293251874482	1e-10	1e-10	1e-10	0.0022217285047767162
0.039711191335740074	1e-10	0.0011108642523883581	1e-10	0.0039991113085980894
0.044154401555123575	1e-10	0.0015552099533437014	1e-10	0.0068873583648078208
0.043599000277700639	1e-10	0.002443901355254388	1e-10	0.0073317040657631637
0.041655095806720353	1e-10	0.0077760497667185074	1e-10	0.0084425683181515217
0.045820605387392389	1e-10	0.013108198178182626	1e-10	0.012886025327704954
0.041099694529297418	1e-10	0.016662963785825373	1e-10	0.016885136636303043
0.040544293251874482	1e-10	0.019995556542990445	1e-10	0.01510775383248167
0.036378783671202446	1e-10	0.024216840702066207	1e-10	0.019773383692512775
0.031102471535684531	1e-10	0.023994667851588537	1e-10	0.022883803599200177
0.031380172174396002	0.0027770063871146904	0.0313263719173517	1e-10	0.018884692290602089
0.026103860038878088	0.028047764509858374	0.014441235281048655	1e-10	0.018662519440124418
0.027214662593723966	0.061649541793946126	0.015552099533437015	1e-10	0.018662519440124418
0.018050541516245487	0.063315745626214934	0.011997333925794268	1e-10	0.018218173739169074
0.018050541516245487	0.071091363510136077	0.0079982226171961789	1e-10	0.017773828038213729
0.012496528742016106	0.07025826159400167	0.0057764941124194627	1e-10	0.018662519440124418
0.0091641210774784775	0.063593446264926412	0.0057764941124194627	1e-10	0.018884692290602089
0.0094418217161899472	0.062760344348792005	0.0042212841590757609	1e-10	0.01910686514107976
0.00860871980005554	0.049986114968064425	0.0044434570095534323	1e-10	0.018440346589646744
0.0055540127742293808	0.043599000277700639	0.0051099755609864475	1e-10	0.016218618084870028
0.0069425159677867256	0.041655095806720353	0.0084425683181515217	1e-10	0.016218618084870028
0.0022216051096917524	0.033601777284087753	0.013330371028660297	1e-10	0.015329926682959343
0.0036101083032490976	0.029713968342127188	0.018662519440124418	1e-10	0.014885580982004
0.0024993057484032212	0.030269369619550124	0.015552099533437015	1e-10	0.015996445234392358
0.0019439044709802832	0.027214662593723966	0.025549877804932238	1e-10	0.018662519440124418
0.0011108025548458762	0.027492363232435434	0.017773828038213729	1e-10	0.018662519440124418
1e-10	0.016939738961399612	0.023994667851588537	0.0071095312152854922	0.014441235281048655
1e-10	0.018883643432379894	0.018440346589646744	0.025772050655409908	0.013330371028660297
0.00027770063871146905	0.016662038322688141	0.011552988224838925	0.05776494112419462	0.013996889580093312
0.00027770063871146905	0.019161344071091362	0.011997333925794268	0.078427016218618084	0.013108198178182626
1e-10	0.014162732574284921	0.006443012663852477	0.021106420795378805	0.015774272383914687
1e-10	0.011385726187170231	0.006443012663852477	0.011997333925794268	0.017107309486780714
1e-10	0.01444043321299639	0.011330815374361253	0.014441235281048655	0.015552099533437015
1e-10	0.011385726187170231	0.0053321484114641189	0.023105976449677851	0.017773828038213729
1e-10	0.012496528742016106	0.010664296822928238	0.056876249722283938	0.015552099533437015
1e-10	0.010274923632324354	0.0084425683181515217	0.063985780937569431	0.018884692290602089
1e-10	0.011941127464593169	0.010664296822928238	0.023994667851588537	0.019551210842035104
1e-10	0.007497917245209664	0.015552099533437015	0.015774272383914687	0.017551655187736059
1e-10	0.0058317134129408496	0.011552988224838925	0.023328149300155521	0.023105976449677851
1e-10	0.006387114690363788	0.018440346589646744	0.025994223505887582	0.021995112197289491
1e-10	0.0055540127742293808	0.015552099533437015	0.049988891357476119	0.024883359253499222
1e-10	0.0058317134129408496	0.017329482337258388	0.06131970673183737	0.027105087758275938
1e-10	0.0077756178839211328	0.017107309486780714	0.020884247944901135	0.022439457898244836
1e-10	0.0061094140516523192	0.018218173739169074	0.018440346589646744	0.022883803599200177
1e-10	0.005276312135517912	0.015329926682959343	0.012441679626749611	0.028660297711619639
1e-10	0.0044432102193835048	0.0091090868695845369	0.019995556542990445	0.025994223505887582
1e-10	0.0036101083032490976	0.010442123972450567	0.052877138413685847	0.025994223505887582
1e-10	0.0038878089419605664	0.0059986669628971341	0.086203065985336585	0.02177293934681182
1e-10	0.0030547070258261596	0.0088869140191068646	0.024439013552543878	0.021106420795378805
1e-10	0.0055540127742293808	0.0062208398133748056	0.0084425683181515217	0.019551210842035104
1e-10	0.0027770063871146904	0.006443012663852477	0.00066651855143301487	0.015774272383914687
1e-10	0.0036101083032490976	0.010219951121972895	0.00022217285047767163	0.017329482337258388
1e-10	0.069702860316578727	0.38280382137302821	0.20017773828038213	0.094867807153965783
